match_id,queue_id,queue_name,blue_win,red_win,game_duration,game_creation,patch_version,avg_blue_mmr,avg_red_mmr,mmr_difference,blue_mmr_std,red_mmr_std,avg_tier
NA1_5410640116,420,Ranked Solo/Duo,False,True,1468,1762806646958,"['15', '22']",,,,,,
NA1_5422364313,420,Ranked Solo/Duo,True,False,1221,1764207163116,"['15', '23']",,,,,,
NA1_5417849963,420,Ranked Solo/Duo,False,True,1390,1763689545949,"['15', '23']",,,,,,
NA1_5414976257,420,Ranked Solo/Duo,True,False,2072,1763333166936,"['15', '22']",,,,,,
NA1_5256729652,420,Ranked Solo/Duo,True,False,1692,1743385048570,"['15', '6']",,,,,,
NA1_5418456491,420,Ranked Solo/Duo,True,False,1430,1763765237465,"['15', '23']",,,,,,
NA1_5416633595,420,Ranked Solo/Duo,False,True,1672,1763532198584,"['15', '22']",,,,,,
NA1_5391849063,420,Ranked Solo/Duo,True,False,1861,1760313182200,"['15', '20']",,,,,,
NA1_5421784998,420,Ranked Solo/Duo,True,False,1321,1764128411814,"['15', '23']",,,,,,
NA1_5405074043,420,Ranked Solo/Duo,True,False,2380,1762066529509,"['15', '21']",,,,,,
NA1_5424198740,420,Ranked Solo/Duo,True,False,962,1764436594132,"['15', '23']",,,,,,
NA1_5421551956,420,Ranked Solo/Duo,True,False,1678,1764111119653,"['15', '23']",,,,,,
NA1_5423594404,420,Ranked Solo/Duo,False,True,1920,1764365861380,"['15', '23']",,,,,,
NA1_5403084407,420,Ranked Solo/Duo,True,False,1914,1761790893115,"['15', '21']",,,,,,
NA1_5406712329,420,Ranked Solo/Duo,False,True,1669,1762301438771,"['15', '21']",,,,,,
NA1_5400999747,420,Ranked Solo/Duo,False,True,1889,1761511649682,"['15', '21']",,,,,,
NA1_5334452828,420,Ranked Solo/Duo,False,True,2138,1753773041164,"['15', '14']",,,,,,
NA1_5416725811,420,Ranked Solo/Duo,True,False,1744,1763544473242,"['15', '22']",,,,,,
NA1_5417570530,420,Ranked Solo/Duo,True,False,1877,1763660272344,"['15', '23']",,,,,,
NA1_5420446986,420,Ranked Solo/Duo,False,True,2449,1763958658565,"['15', '23']",,,,,,
NA1_5420309872,420,Ranked Solo/Duo,False,True,1833,1763951270169,"['15', '23']",,,,,,
NA1_5336779611,420,Ranked Solo/Duo,True,False,1192,1754062104671,"['15', '15']",,,,,,
NA1_5400287540,420,Ranked Solo/Duo,True,False,1621,1761426496710,"['15', '21']",,,,,,
NA1_5424366174,420,Ranked Solo/Duo,True,False,1419,1764456597378,"['15', '23']",,,,,,
